12BIB5,2,水4,特別活動における評価と指導の実際,上森さくら,,,,,,,
12BMB1,2,水3,学校カウンセリング,原田克巳,,,,,,,
12CDB1,2,水1,理科基礎B(実践),辻井宏之,,,,,,,
12DABb,2,水2,初等国語科教育法II,尾矢貞雄,2; 3; 4,専門教育科目小学校の教科指導法,1,発141講義室,第1回:「読むこと」領域の指導内容\\n第2回:文字言語による理解指導上の留意点\\n第3回:文字言語による理解指導の実践例の検討(情報機器及び教材の活用を含む)\\n第4回:文学的文章教材の教材研究と指導の実際\\n第5回:文学的文章の学習指導案作成の方法\\n第6回:「知識及び技能」の指導内容\\n第7回:国語科における発達段階に応じた学習指導のあり方\\n第8回:国語科における学力評価,課題レポート70%、受講態度30%\\n課題レポートは、講義の内容を踏まえた上で、自己の考えを整理して論述することとする。,
12DHBa,2,水2,初等家庭科教育法II,磯崎尚子,2; 3; 4,専門教育科目小学校の教科指導法,1,発111講義室,授業計画\\n第1回:家庭科のカリキュラム・授業の構想の視点、評価\\n第2回:教材開発、情報機器及び教材の活用法\\n第3回:ESD、消費者市民と消費生活・環境の学習\\n第4回:現代の家族・家庭生活の課題と家族の学習\\n第5回:問題解決型学習、思考を育む学習\\n第6回:模擬授業の準備\\n第7回:模擬授業の実施と批評\\n第8回:まとめ\\n定期試験または最終レポート,期末試験(50%)、提出課題評価(30%)、小テスト(20%),実習費(調理実習、被服実習などの材料費)がかかることがあります。
12EDJ1,2,水3,SDGs教育実践演習II,江藤望,,,,,,,
12GCPo,2,水1,知的障害教育実地演習I,和田充紀,3; 4,自由科目第二校種免許専門科目,1,発113講義室,第1回:対象児童生徒の実態把握1(授業参観)\\n第2回:対象児童生徒の実態把握2(担当者からの聞き取り)\\n第3回:指導計画立案\\n第4回:授業計画作成と教材研究\\n第5回:実地演習\\n第6回:実践報告\\n第7回:結果の分析と実地演習の評価\\n第8回:まとめ\\n※内容に関連して特別支援学校において授業見学や授業補助等の授業参加を行い、知的障害児に対する支援方法について、実践的に学ぶ。(日時は学校と相談)\\n※特別支援学校での教育実習を実施する学生は履修をすることが望ましい。\\n※「知的障害教育実地演習II」と連続した2コマの授業とする。\\n※「知的障害児の教育I」「知的障害児の教育II」をあわせて履修していること,毎回のレポート50%、期末レポート50%\\n<評価基準>\\n・講義を通した学びと文献などから得た知見を踏まえた上で; 自分の考えを述べること\\nができている,
12GCQo,2,水2,知的障害教育実地演習II,和田充紀,3; 4,自由科目第二校種免許専門科目,1,発113講義室,第1回:知的障害児の実態把握について(情報収集)\\n第2回:知的障害児の実態把握について(発表)\\n第3回:知的障害児の支援方法について(情報収集)\\n第4回:知的障害児の支援方法について(発表)\\n第5回:実地演習\\n第6回:実地演習の振り返り(授業の評価と改善に向けた検討)\\n第7回:実地演習の振り返り(指導計画の評価と改善に向けた検討)\\n第8回:実地演習の振り返り(支援方法の評価と改善に向けた検討)\\n※内容に関連して特別支援学校において授業見学や授業補助等の授業参加を行い、知的障害児に対する支援方法について、実践的に学ぶ。(日時は学校と相談)\\n※特別支援学校での教育実習を実施する学生は履修をすることが望ましい。\\n※「知的障害教育実地演習I」と連続した2コマの授業とする。\\n※「知的障害児の教育I」「知的障害児の教育II」をあわせて履修していること,毎回のレポート50%、期末レポート50%\\n<評価基準>\\n・講義を通した学びと文献などから得た知見を踏まえた上で; 自分の考えを述べること\\nができている,
12HBFo,2,水2,日本語学演習IV,宮城信,4,専門教育科目第二校種免許専門科目,1,発112講義室,(授業計画)\\n第1回:ガイダンス\\n第2回:日本語のコミュニケーションスキル概説\\n第3回:伝える・紹介する\\n第4回:聞き出す\\n第5回:要約する\\n第6回:教える\\n第7回:説得する\\n第8回:授業のまとめ\\n授業の進捗状況によっては、解説のみとなる課題もある。,学期末にコミュニケーションスキルに関するレポートを課す(40%)。\\n授業中の質疑、ロールプレイへの参加状況(30%)、プリント記入(30%)も合わせて評価する。\\n(評価基準:課題に参加できれば「可」、講義内容を生かした応答・記述ができれば「良」、講義内容を消化して自分なりの手法を試作、実践できていれば「優」または「秀」),
12HBLo,2,水1,日本語学講読II,宮城信,3; 4,専門教育科目第二校種免許専門科目,1,発112講義室,第1回:ガイダンス\\n第2回:語用論の基礎―日本語コミュニケーションの分析―\\n第3回:グライスの協調性の原理\\n第4回:関連性理論\\n第5回:ポライトネス理論\\n第6回:日本語の配慮表現(1)待遇表現・婉曲表現・前置き・ほのめかし\\n第7回:日本語の配慮表現(2)「察し」と談話展開の類型\\n第8回:授業のまとめ\\n※授業の進度によって、内容を変更することがあります。,最終レポート(80%); 授業中の積極的参加度(20%)で総合的に判断する。\\n(評価基準:講義内容を説明できれば「可」、講義内容に関する質問に答えられたら「良」、講義内容に関する独自の質問ができれば「優」または「秀」),
12IDH1,2,水5,自然地理学II,手代木功基,,,,,,,
12IDMo,2,水1,地理学巡検,山根拓,3; 4,自由科目第二校種免許専門科目,1,発221講義室,第1回:地理学的フィールドワーク論(講義)\\n第2回:地域調査の準備と予察1(講義)\\n第3回:地域調査の準備と予察2(実習)\\n第4回:地域調査の準備と予察3(巡検計画の作成)\\n第5回:現地巡検(8月)\\n第6回:現地巡検(8月)\\n第7回:現地巡検(8月)\\n第8回:現地巡検(8月)\\n巡検レポート作成\\n8月に富山から離れた場所で4-5日間の巡検(現地宿泊を伴う)を行い、各自が設定したテーマで調査した内容を基にレポートを作成する。巡検は4回分の授業に対応するものとする。,8月に実施する巡検のレポートが主な評価対象となる。\\n巡検レポート(90%)、平常評価(10%),
12JDHw,2,水1,微分方程式II,山口範和,4,専門教育科目第二校種免許専門科目,1,発332講義室,1.1階正規形微分方程式の基礎理論(1)導入\\n2.1階正規形微分方程式の基礎理論(2)局所解の存在と一意性\\n3.定数係数1階線形微分方程式系(1)導入; 固有値; 行列の指数関数\\n4.定数係数1階線形微分方程式系(2)行列の対角化と行列の指数関数\\n5.定数係数1階線形微分方程式系(3)射影子と行列の指数関数\\n6.平衡点の安定性(1)平衡点; ヌルクライン; 安定性\\n7.平衡点の安定性(2)線形化と漸近安定性\\n8.まとめ,課題100%\\n課題は; 各授業のまとめとして課す授業課題と最終回終了後に課す期末課題からなります。\\n・授業課題20%(予定)\\n(評価基準)各授業内容を正しく理解し; 問題を解くことが出来ること。\\n・期末課題80%(予定)\\n(評価基準)達成目標に示した観点から; 授業内容を十分に理解し; 問題を解いたり; 定理の証明を行うことが出来ること。,
12KAJa,2,水1,理科教育演習II,月僧秀弥,4,専門教育科目第二校種免許専門科目,1,,第1回:理科の教材開発の作成1(中学校の教材)\\n第2回:理科の教材開発の作成2(高等学校の教材)\\n第3回:自然認識の調査分析の実際1(定性的分析)\\n第4回:自然認識の調査分析の実際2(統計的手法を用いた分析)\\n第5回:理科授業分析の実際1(質的分析/情報機器の活用と教育効果の分析も含む)\\n第6回:理科授業分析の実際2(量的分析)\\n第7回:理科カリキュラムの分析の実際1(歴史的分析)\\n第8回:理科カリキュラムの分析の実際2(国際比較の分析)\\n定期試験は実施しない,発表・レポート100%,
12LCJ7,2,水3,歌唱法演習II,安藤常光,,,,,,,
12LDG7,2,水4,ピアノ奏法演習II,小野隆太,,,,,,,
12NBXa,2,水2,球技(ベースボール型)II,白石翔,3; 4,専門教育科目第二校種免許専門科目,0.5,第1グラウンド,第1回オリエンテーション、球技「ベースボール型」におけるリスクの再確認、安全管理の把握\\n第2回ベースボール型の種目を体験し、ベースボール型の種目に共通する固有の面白さを再確認する。\\n第3回〜第5回の目標と展開:\\n目標:第5回目までに全員がベースボール型の種目に共通する固有の面白さに触れらるゲーム実施の在り方を探る。\\n展開:ゲーム、ゲームの振り返り、より良くするための話し合い\\n第6回・第7回の目標と展開:\\n目標:本授業のルールで勝利するための戦術を考え、対抗戦を運営する。\\n展開:チーム別の作戦会議、練習\\n第8回:授業の振り返りをする。\\n定期試験は実施ぜず、課題レポートを提示する。,・授業態度(40%)\\n〈評価基準〉\\n指定された服装、ルールを守り、提示された課題に取り組むことができている。\\n・各授業での感想文(20%)\\n〈評価基準〉\\n体験したことを通して考えを深めるとともに現状の課題や課題解決方法に言及することができている。\\n・課題レポート(40%)\\n〈評価基準〉\\n提示した理論を基に体験して深めた考えを整理するとともに、自らが何をどうしていくかを語ることができている。,ベースボールI
12PDGa,2,水2,英作文IV(応用),タランディス・ジェラルド,3; 4,専門教育科目第二校種免許専門科目,1,人文タランディス研究室(420),Week1:EthicalWritingandAI\\n•CourseoverviewandintroductiontoAIinwriting.\\n•PromptengineeringbasicsandfirstAIwritingactivity.\\nWeek2:TheSentenceandGAI\\n•Writingclearsentencesusingthe“GivenBeforeNew”principle.\\n•Expressingtimeandreasonseffectively.\\nWeek3:TheParagraphandGAI\\n•Writingstrongtopicsentencesandwell-structuredparagraphs.\\nProject1:Problem-SolutionEssay(Weeks4-6)\\n•Studymodelessay; chooseatopic; andwritethefirstdraftwithGAI.(Week4)\\n•Peerreviewandin-classrevision.(Week5)\\n•FinaldraftwithAIfeedbackandreflection.(Week6)\\nMid-TermReview\\n•RecapofkeylessonsandintroductiontoAIethics.(Week7)\\nProject2:ProcessEssay(Weeks8+9)\\n•StudymodelessayandwritethefirstdraftwithGAI.(Week8)\\n•Peerreviewandrevision.Finaldraftcompletedashomework.(Week9)\\nProject3:AIEthicsNarrative(Weeks10-12)\\n•ExploringAIethicsthroughstorytelling.(Week10)\\n•WritingandrevisingwithpeerandAIfeedback.Finaldraftcompletedashomework(Week11)\\n•StorysharinganddiscussionofAIethics(Week12)\\nProject4:SummaryEssay(Weeks13+14)\\n•Studymodelessay; writethefirstdraftwithGAI.(Week13)\\n•Peerreviewandrevision.Finaldraftcompletedashomework.(Week14)\\nFinalReview\\n•ReflectiononwritingprogressandAIuse.(Week15),Classworkandclassparticipation40%\\nWritingassignments60%\\n授業への取り組みと授業への参加40%\\n作文の課題60%,Ifyoudonothaveaccesstoacomputingdevice; contacttheinstructortomakealternativearrangements(talandis@gmail.com)\\nコンピューティングデバイスを利用できない場合は、インストラクターに連絡して代替手段を手配してください(talandis@gmail.com)
12BAB1,3,水4,教育の思想と歴史(日本),鳥居和代,,,,,,,
12CIA1,3,水3,体育科基礎A,岩田英樹,,,,,,,
12CJA1,3,水5,英語科基礎A(理論),滝沢雄一,,,,,,,
12DDAa,3,水2,初等理科教育法I,月僧秀弥,2; 3; 4,専門教育科目小学校の教科指導法,1,発141講義室,第1回:小学校理科の目標と教科の意義\\n第2回:小学校理科の問題解決の能力と指導事例\\n第3回:観察・実験の意義と留意点\\n第4回:理科における見方・考え方に基づく指導上の留意点\\n第5回:小学校理科の内容区分の意義と指導上の留意点\\n第6回:理科における主体的な学習態度の育成(模擬授業含)\\n第7回:小学校理科における教材の工夫(模擬授業含)\\n第8回:小学校理科の指導実践例\\n定期試験またはレポート,学生に対する評価\\n・授業中の記述内容50%\\n・定期試験又はレポート50%,
12DFAb,3,水2,初等音楽科教育法I,多賀秀紀,2; 3; 4,専門教育科目小学校の教科指導法,1,発341講義室,第1回:日本における学校音楽教育の歴史\\n第2回:授業づくりの視点1(音楽教育哲学を中心に)\\n第3回:授業づくりの視点2(題材と単元について)\\n第4回:学習指導要領の目標と内容1(目標の分類学の視点から)\\n第5回:学習指導要領の目標と内容2(〔共通事項〕を中心に)\\n第6回:学習評価の理論\\n第7回:学習評価の実際と課題\\n第8回:音楽科の目標と学習評価の統合\\n定期試験\\n※受講者の状況に応じて順序等を変更する可能性があります。,1期末試験(50%)2レポート(30%)3小テスト等(20%),
12EDC1,3,水3,石川県の教育実践I,折川司,,,,,,,
12EDG1,3,水4,国際化と学校教育I,守屋哲治,,,,,,,
12FBDa,3,水1,保育内容の指導法(人間関係),小林真,2; 3; 4,専門教育科目第二校種免許専門科目,1,発117講義室,第1回:ガイダンス\\n第2回:保育内容5領域「人間関係」とは何か―ねらい、内容、内容の取扱い―\\n第3回:遊びの中の人とのかかわり\\n第4回:保育の中の協同的活動\\n第5回:園、家庭、地域の生活と人との関わり\\n第6回:「幼児期の終わりまでに育ってほしい姿」と保育内容5領域「人間関係」\\n第7回:就学前後の接続における領域「人間関係」の意義\\n第8回:まとめ,授業中に課す小レポート(50%)\\n・領域のねらいと内容について\\n・幼児の協同的活動について\\n学期末レポート(50%)\\n・資質・能力・幼児期の終わりまでに育って欲しい姿について,
12GCH1,3,水3,聴覚障害指導法I,武居渡,,,,,,,
12HAGa,3,水2,国語科教育法VII,尾矢貞雄,3; 4,専門教育科目第二校種免許専門科目,1,発142講義室,第1回:国語科の授業設計の基礎的な理論について\\n第2回:〔知識及び技能〕の授業の在り方について\\n第3回:〔思考力、判断力、表現力等〕のA「話すこと・聞くこと」の授業の在り方について\\n第4回:〔思考力、判断力、表現力等〕のB「書くこと」の授業の在り方について\\n第5回:〔思考力、判断力、表現力等〕のC「読むこと」の授業の在り方について\\n第6回:A「話すこと・聞くこと」の教材研究の実際について\\n第7回:B「書くこと」の教材研究の実際について\\n第8回:C「読むこと」の教材研究の実際について,課題レポート90%、受講態度10%\\n課題レポートは、講義の内容を踏まえた上で、自己の考えを整理して論述することとする。,
12HCGo,3,水1,日本児童文学I,西田谷洋,2; 3; 4,専門教育科目第二校種免許専門科目,1,発142講義室,授業概要\\n前半は講義形式、後半は各自のレポート発表・討論で実施する\\n講義回(1-4; 8回)では児童文学の知識や作品分析の方法論を理解し、発表回(5-7回)では、先行研究を整理し、論文の形で自説を論証してわかりやすく発表し討論し、意見を元に修正し、期末レポートとして提出する\\n授業日程\\n第1回:児童文学とは何か\\n第2回:児童文学のジャンル\\n第3回:安房直子1中学教材\\n第4回;安房直子2メランコリー\\n第5回:あまんきみこ1小学教材\\n第6回:あまんきみこ2記憶の外化\\n第7回:あまんきみこ3メタフィクション\\n第8回:女性児童文学の諸相\\n具体的な作品は授業初回またはlmsで提示する\\n進度・感染状況・受講人数などによって内容・順序を変更することがある。\\n定期試験は実施しない。,学生に対する評価方法\\nコメントカード・質疑(60%); レジュメ、期末レポート(40%)\\n評価基準\\n・コメントカードや質疑では積極的に発言しているか、自ら考えているか、さらには有意義な見解が表現されているか。\\n・レポートでは、既存の複数の学説等について引用・参照しているか否か、問題設定に対して回答を論理的・実証的に導き出せているか否か、新たな自分の見解を説得的に提示できているか否か、そもそも文章表現の形式にきちんと基づいて論述出来ているか否か。さらには、口頭説明において、冗長にならず適切にレポートを説明できているか否か、また質問に誠実かつ適切に回答できているか否か。,受講人数にもよりますが、後半二~三回ほどは学生の発表回となります。教育実習での教材研究の基礎的な訓練にもなります。\\n児童文学は小学校・中学校国語教科書の中心的な教材分野であり、必修科目ではありませんが、国語免取得希望者はできるだけ受講してください(特に国語免取得者で小学校就職希望者は必要かつ基礎的な知識・技能の取得のためできる限り受講しましょう)。
12IBCw,3,水1,日本史学各論(近世・近代)I,中村只吾,2; 3; 4,専門教育科目第二校種免許専門科目,1,発113講義室,第1回:ガイダンス\\n第2回:船から地域をみる1木造和船の構造変化\\n第3回:船から地域をみる2木造和船の各種事例から\\n第4回:太平洋―マグロが地先まで来た浦1近世\\n第5回:太平洋―マグロが地先まで来た浦2近代\\n第6回:太平洋―カツオ一本釣り漁の浦1近世\\n第7回:太平洋―カツオ一本釣り漁の浦2近世と現代\\n第8回:総括と試験,途中の課題(50%)、最終回に行う試験(50%)による。\\n評価は、授業内容の理解度や、記述の説得性、論理性、着眼点にもとづいて行う。,
12IEOo,3,水1,地球市民社会論I,五十嵐美華,2; 3; 4,自由科目第二校種免許専門科目,1,発111講義室,第1回:イントロダクション「社会科」と「社会」\\n第2回:社会の歴史・古代「精神の発見」とポリス・オイコス\\n第3回:社会の歴史・中世から近代キリスト教社会から\\n第4回:社会の歴史・近代から現代「市民」の登場と市民社会の終焉\\n第5回:社会はどうできるのか・1ゲマインシャフトとゲゼルシャフト\\n第6回:社会はどうできるのか・2社会契約論\\n第7回:社会はどうできるのか・3グローバル化する社会契約論\\n第8回:授業のまとめ,授業内容に対する質問&コメント等の課題提出(40%)+期末テスト(60%)を総合して評価します。\\n各授業内容を正しく理解したうえで、自分の意見を述べることができているかを評価の基準にします。,
12JDCa,3,水1,解析学I,山口範和,2; 3; 4,専門教育科目第二校種免許専門科目,1,発332講義室,1.原始関数と不定積分\\n2.部分積分法\\n3.置換積分法\\n4.有理関数の積分(1)\\n5.有理関数の積分(2)\\n6.三角関数の積分\\n7.指数関数の積分; 無理関数の積分\\n8.まとめ+試験,定期試験100%で評価を行う。\\n総合して到達度が80%以上の場合に優; 70%以上の場合に良; 60%以上の場合に可; 60%未満の場合には不可とします。到達度が90%以上であり受講者の上位10%以内である場合には秀とします(極端に少人数の授業は到達度90%以上のみで秀とします)。,
12KHD1,3,水1,理科内容D(一般地学),酒寄淳史,,,,,,,
12LACw,3,水1,音楽科教育法III(富山県の教育実践を含む),多賀秀紀,2; 3; 4,専門教育科目第二校種免許専門科目,1,教育音楽棟第1講義室,第1回:中等音楽科の学習指導要領の理解; および用語の意味や定義等の把握\\n第2回:中等音楽科教育における実践上の課題の把握\\n第3回:音楽科における学習評価とその概念\\n第4回:様々な学習評価の方法\\n第5回:学習活動と学習評価の実際\\n第6回:授業目標の設定と対応する評価規準の設定\\n第7回:学習活動に対応したワークシートやアセスメントシートの作成\\n第8回:模擬授業による評価方法のブラッシュアップ,1期末試験(50%):授業の内容を理解できているか\\n2提出課題・レポート(30%):授業の内容を理解し問題を解決できる能力を習得しているか\\n3小テスト等(20%):各授業の内容を理解できているか,
12MACw,3,水1,美術科教育法III(富山県の教育実践を含む),有川貴子,2; 3; 4,専門教育科目第二校種免許専門科目,1,発342講義室,第1回:美術科授業における「共通事項」の存在と意義\\n第2回:A表現「絵や彫刻に表現する活動」をとおして身につけることができる「共通事項」を踏まえた指導計画の立案\\n第3回:ミニ模擬授業絵に表現する活動の指導について(ICT機器を活用した記録)\\n第4回:ミニ模擬授業彫刻に表現する活動の指導について(ICT機器を活用した記録)\\n第5回:A表現「デザインや工芸に表現する活動」をとおして身につけることができる「共通事項」を踏まえた指導計画の立案\\n第6回:ミニ模擬授業デザインに表現する活動(富山県内で見られるデザイン活用)の指導について(ICT機器を活用した記録)\\n第7回:ミニ模擬授業工芸に表現する活動(富山県産の材料使用)の指導について(ICT機器を活用した記録)\\n第8回:ICT機器を活用した模擬授業の振り返りと期末テスト,毎回の講義レポート10点満点で採点し全体で60%に換算し、期末テスト100点満点で採点し全体で40%に換算し合計する。,
12NBVo,3,水1,球技(ネット型)BII(テニス),神野賢治,2; 3; 4,専門教育科目第二校種免許専門科目,0.5,第3体育館,第1回オリエンテーション、実技にあたっての注意事項と準備\\n第2回テニスにおける動きの構造について、ストロークの理解と実践、様々なゲーム形式練習\\n第3回ボレーおよびスマッシュの理解と実践、様々なゲーム形式練習\\n第4回サービスの理解と実践、様々なゲーム形式練習\\n第5回ゲームの進め方、ルールとマナー\\n第6回基礎技術の実践と応用、様々なゲーム形式練習\\n第7回課題達成テスト(ストローク)\\n第8回課題達成テスト(サーブ、ボレー等),課題達成テスト(随時); 練習に対する工夫等を総合的に判断し評価する。,授業内容等の相談はオフィスアワーにて対応する\\n毎週月曜日16:30~18:00
12OECw,3,水1,住居学I(現代の住環境問題を含む),秋月有紀,2; 3; 4,専門教育科目第二校種免許専門科目,1,発211講義室,第1回:ガイダンス:住居の基本的な機能、および現代の住環境問題について\\n第2回:住居史~間取りの変遷\\n第3回:インテリア史\\n第4回:住まいの構造\\n第5回:住まいの安全\\n第6回:火災・広域災害\\n第7回:住まいとエネルギー\\n第8回:地域の中の住まい,小テスト・レポートにより把握する授業内容の理解度(80%)\\n授業への取組姿勢と態度(20%),最新の住宅技術に触れる目的で、県下にある住宅展示場や住宅設備ショールームなどを見学することを推奨する。\\n火災や自然災害などについて情報収集し、レジリエントな住宅のあり方について考える。
12PDBa,3,水1,英会話I(基礎),タランディス・ジェラルド,2; 3; 4,専門教育科目第二校種免許専門科目,1,発114講義室,ThiscourseisdesignedtofosteractivelearninginEnglish; aimingtoenhancestudents'comprehensivelanguageskills.Wewillintegratetheonlinevideolearningplatform; 'EnglishCentral; 'tocomplementthecoursetextbook; offeringdiverseopportunitiestoexploreglobalissuesacrossvariousfields.Studentswillbeempoweredtochooseandengagewithvideosoftheirpreference.Duringclasssessions; emphasiswillbeplacedoncultivatingeffectivespeakingandlisteningskills; specificallyinthecontextofeverydaytopics.TheoverarchingobjectiveistoenablestudentstouseEnglishproficientlyforactivecommunication.\\nこのコースは、英語におけるアクティブラーニングを促進するために設計されており、学生の包括的な言語スキルを向上させることを目的としています。コースの教科書を補完するために、オンラインビデオ学習プラットフォーム「EnglishCentral」を統合し、さまざまな分野のグローバルな問題を学ぶ機会を提供します。学生は自分の選択したビデオから学ぶ機会があります。授業では、主に日常の基本的なトピックに焦点を当て、効果的なスピーキングおよびリスニングスキルの構築に重点を置きます。全体的な目標は、英語をアクティブなコミュニケーションに活用できるようにすることです。\\n1.Courseorientation;Unit0inthetextbook;GettingsetupwithEnglishCentral\\n2.Unit1:Travels:Haveyoueverbeenabroad?\\n3.Unit2:Entertainment:Whatkindofmusicdoyoulike?\\n4.Unit3:Movies&Books:Haveyouseenanygoodmoviesrecently?\\n5.Unit4:Skills&Abilities:Whatareyourstrengths?\\n6.Unit5:YourMeals:Whatdidyouhaveforbreakfast?\\n7.Unit6:Family&Pets:Doyouhavealargefamily?\\n8.Mid-termReview(Units1~6)\\n9.Unit7:Childhood&thePast:WhatwasyourfavoriteTVshowwhenyouwereakid?\\n10.Unit8:YourHometown:Whatisyourhometownfamousfor?\\n11.Unit9:APlacetoLive:Whatdoyoulikeaboutyourhometown?\\n12.Unit10:SeasonsandEvents:What'syourfavoritetimeoftheyear?\\n13.Unit11:LifeGoals:Wouldyouliketogetmarriedsomeday?\\n14.Unit12:Dreams:Whatwouldyourdreamhousebelike?\\n15.FinalReview(Units7~12),試験およびそれに相当するもの60%\\n(EnglishCentralの課題:リスニング、スピーキング、発音、語彙の練習を含む。)\\n課題、レポート他、授業内の活動40%\\n(授業内課題20%、ディスカッション・ペア活動の参加20%)\\nExamand/orexam-equivalentmaterials:60%\\n(IncludescompletionofassignedEnglishCentralactivities; measuringlistening; speaking; pronunciation; andvocabularypractice.)\\nClasswork; Assignments; andParticipation:40%\\n(Includesin-classassignments(20%)andparticipationindiscussionsandpairactivities(20%).),
900525,3-4,水2,(全学共通)国語科教育法IV,尾矢貞雄,3; 4,教職科目,2,発142講義室,第1回:国語科の授業設計の基礎的な理論について\\n第2回:〔知識及び技能〕の授業の在り方について\\n第3回:〔思考力、判断力、表現力等〕のA「話すこと・聞くこと」の授業の在り方について\\n第4回:〔思考力、判断力、表現力等〕のB「書くこと」の授業の在り方について\\n第5回:〔思考力、判断力、表現力等〕のC「読むこと」の授業の在り方について\\n第6回:A「話すこと・聞くこと」の教材研究の実際について\\n第7回:B「書くこと」の教材研究の実際について\\n第8回:C「読むこと」の教材研究の実際について\\n第9回:学習指導案の構成について\\n第10回:C「読むこと」の授業設計の実際についてー学習指導案の作成ー\\n第11回:作成学習指導案に関する討議と修正(1)ー教材の素材的研究ー\\n第12回:作成学習指導案に関する討議と修正(2)ー教材の指導的研究ー\\n第13回:作成学習指導案に基づく模擬授業の実施と検討(1)ー授業技術についてー\\n第14回:作成学習指導案に基づく模擬授業の実施と検討(2)ー授業分析についてー\\n第15回:模擬授業の振り返りと改善案に関する討議,模擬授業への取組および課題レポート90%、受講態度10%\\n課題レポートは、講義の内容を踏まえた上で、自己の考えを整理して論述することとする。,
12BBB1,4,水5,教職と学校,鳥居和代,,,,,,,
12BEB1,4,水3,特別支援教育概論,小林宏明,,,,,,,
12CHB1,4,水4,家庭科基礎B(被服・家庭経営と現代の教育課題),森島美佳,,,,,,,
12CJB1,4,水5,英語科基礎B(実践),滝沢雄一,,,,,,,
12DDBa,4,水2,初等理科教育法II,月僧秀弥,2; 3; 4,専門教育科目小学校の教科指導法,1,発141講義室,授業計画\\n第1回:理科の単元構成\\n第2回:理科の学習指導案作成\\n第3回:作成した学習指導案にもとづく模擬授業と模擬授業の評価\\n第4回:模擬授業の省察と学習指導案の修正\\n第5回:小学校理科における学習評価\\n第6回:(模擬授業)理科における学習形態の工夫と学級経営\\n第7回:(模擬授業)理科における情報機器の活用\\n第8回:理科における事故防止と理科室の管理運営\\n定期試験又はレポート,学生に対する評価\\n・授業中の記述内容・模擬授業50%\\n・定期試験又はレポート50%,
12DFBb,4,水2,初等音楽科教育法II,多賀秀紀,2; 3; 4,専門教育科目小学校の教科指導法,1,発341講義室,第1回:日本における学校音楽教育の歴史\\n第2回:授業づくりの視点1(音楽教育哲学を中心に)\\n第3回:授業づくりの視点2(題材と単元について)\\n第4回:学習指導要領の目標と内容1(目標の分類学の視点から)\\n第5回:学習指導要領の目標と内容2(〔共通事項〕を中心に)\\n第6回:学習評価の理論\\n第7回:学習評価の実際と課題\\n第8回:音楽科の目標と学習評価の統合\\n定期試験\\n※受講者の状況に応じて順序等を変更する可能性があります。,1期末試験(50%)2レポート(30%)3小テスト等(20%),
12EDD1,4,水3,石川県の教育実践II,滝沢雄一,,,,,,,
12EDH1,4,水4,国際化と学校教育II,守屋哲治,,,,,,,
12FBEa,4,水1,人間関係の指導法,小林真,2; 3; 4,専門教育科目第二校種免許専門科目,1,発117講義室,第1回:領域「人間関係」のねらいと内容および資質・能力について\\n第2回:設定保育における人間関係の指導事例の検討\\n第3回:人間関係に関する個別の配慮を要する子どもについて\\n・情報機器の活用\\n第4回:非社会的な子どもへの指導\\n第5回:反社会的な子どもへの指導\\n第6回:領域「人間関係」を中心に据えた指導案の作成\\n第7回:模擬保育1(2~3歳児を想定した設定保育)と振り返り\\n第8回:模擬保育2(4~5歳児を想定した設定保育)と振り返り,演習課題とレポートによって評価する。\\n・演習課題模擬保育の振り返り(2回分)20%\\n・レポート\\n1人間関係のねらいと内容20%\\n2設定保育の指導事例に対する考察20%\\n3自由遊びを通した指導事例に対する考察40%,
12GCI1,4,水3,聴覚障害指導法II,武居渡,,,,,,,
12HAHa,4,水2,国語科教育法VIII,尾矢貞雄,3; 4,専門教育科目第二校種免許専門科目,1,発142講義室,第1回:学習指導案の構成について\\n第2回:C「読むこと」の授業設計の実際についてー学習指導案の作成ー\\n第3回:作成学習指導案に関する討議と修正(1)ー教材の素材的研究ー\\n第4回:作成学習指導案に関する討議と修正(2)ー教材の指導的研究ー\\n第5回:作成学習指導案に基づく模擬授業の実施と検討(1)ー授業技術についてー\\n第6回:作成学習指導案に基づく模擬授業の実施と検討(2)ー授業分析についてー\\n第7回:作成学習指導案に基づく模擬授業の実施と検討(3)ー授業分析についてー\\n第8回:模擬授業の振り返りと改善案に関する討議,模擬授業への取組および課題レポート90%、受講態度10%\\n課題レポートは、講義の内容を踏まえた上で、自己の考えを整理して論述することとする。,
